Ring0,Ring1,Ring2,Ring3,Ring4,Ring5,Color,size,color,color1,color2,color3,color4,color5,description,description1,description2,description3,description4,description5,state,state1,state2,state3,state4,state5,level,level1,level2,level3,level4,level5,friendlyname,friendlyname1,friendlyname2,friendlyname3,friendlyname4,friendlyname5,hyperlink,hyperlink1,hyperlink2,hyperlink3,hyperlink4,hyperlink5,metadata,metadata1,metadata2,metadata3,metadata4,metadata5
BC,SMB,Dynamics 365 Business Central,Application,Item variant code on demand forecasts,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Application,Item variant code on demand forecasts,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/item-variant-code-demand-forecasts,,,,,,,
BC,SMB,Dynamics 365 Business Central,Application,Keep track of historical IBAN number when vendor bank account number changes,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Application,Keep track of historical IBAN number when vendor bank account number changes,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/keep-track-historical-iban-number-when-vendor-bank-account-number-changes,,,,,,,
BC,SMB,Dynamics 365 Business Central,Application,List of trusted partner apps,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Application,List of trusted partner apps,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/list-trusted-partner-apps,,,,,,,
BC,SMB,Dynamics 365 Business Central,Application,Locations for non-inventory items,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Application,Locations for non-inventory items,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/locations-non-inventory-items,,,,,,,
BC,SMB,Dynamics 365 Business Central,Application,More control over address information data entry,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Application,More control over address information data entry,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/more-control-over-address-information-data-entry,,,,,,,
BC,SMB,Dynamics 365 Business Central,Application,More control over currency exchange rate adjustment,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Application,More control over currency exchange rate adjustment,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/more-control-over-currency-exchange-rate-adjustment,,,,,,,
BC,SMB,Dynamics 365 Business Central,Application,New automation API to create user groups,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Application,New automation API to create user groups,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/new-automation-api-create-user-groups,,,,,,,
BC,SMB,Dynamics 365 Business Central,Application,Production BOMs and routes on stockkeeping units in planning scenarios,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Application,Production BOMs and routes on stockkeeping units in planning scenarios,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/production-boms-routes-stockkeeping-units-planning-scenarios,,,,,,,
BC,SMB,Dynamics 365 Business Central,Application,Remove obsolete reports 204 205 206 and 207,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Application,Remove obsolete reports 204 205 206 and 207,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/remove-obsolete-reports-204-205-206-207,,,,,,,
BC,SMB,Dynamics 365 Business Central,Application,Rounding for base unit of measure,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Application,Rounding for base unit of measure,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/rounding-base-unit-measure,,,,,,,
BC,SMB,Dynamics 365 Business Central,Application,Tour of Business Central to help users know the basics,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Application,Tour of Business Central to help users know the basics,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/tour-business-central-help-users-know-basics,,,,,,,
BC,SMB,Dynamics 365 Business Central,Application,Unlock time sheets in Business Central using assisted setup and data entry on mobile devices,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Application,Unlock time sheets in Business Central using assisted setup and data entry on mobile devices,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/unlock-time-sheets-business-central-using-assisted-setup-data-entry-mobile-devices,,,,,,,
BC,SMB,Dynamics 365 Business Central,Application,Use multiple units of measure when synchronizing items and resources to Dynamics 365 Sales,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Application,Use multiple units of measure when synchronizing items and resources to Dynamics 365 Sales,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/use-multiple-units-measure-when-synchronizing-items-resources-dynamics-365-sales,,,,,,,
BC,SMB,Dynamics 365 Business Central,Application,More educational app tours for standard roles,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Application,More educational app tours for standard roles,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/more-educational-app-tours-standard-roles,,,,,,,
BC,SMB,Dynamics 365 Business Central,Application,Delegated admin can create job queue entries and request approval by a licensed user,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Application,Delegated admin can create job queue entries and request approval by a licensed user,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/delegated-admin-create-job-queue-entries-request-approval-licensed-user,,,,,,,
BC,SMB,Dynamics 365 Business Central,Better with Microsoft 365,Enhancements to Microsoft Teams integration,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Better with Microsoft 365,Enhancements to Microsoft Teams integration,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/enhancements-teams-integration,,,,,,,
BC,SMB,Dynamics 365 Business Central,Better with Microsoft 365,Centralized Deployment of Office add-ins,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Better with Microsoft 365,Centralized Deployment of Office add-ins,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/centralized-deployment-office-add-ins,,,,,,,
BC,SMB,Dynamics 365 Business Central,Better with Microsoft 365,Enhancements to the Outlook add-in,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Better with Microsoft 365,Enhancements to the Outlook add-in,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/enhancements-outlook-add-in,,,,,,,
BC,SMB,Dynamics 365 Business Central,Better with Microsoft 365,Enhancements to working with Microsoft Excel,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Better with Microsoft 365,Enhancements to working with Microsoft Excel,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/enhancements-working-excel,,,,,,,
BC,SMB,Dynamics 365 Business Central,Better with Microsoft 365,AL API for sharing files in Microsoft 365,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Better with Microsoft 365,AL API for sharing files in Microsoft 365,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/al-api-sharing-files-365,,,,,,,
BC,SMB,Dynamics 365 Business Central,Better with Microsoft 365,Share a record link to Microsoft Teams,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Better with Microsoft 365,Share a record link to Microsoft Teams,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/share-record-link-teams,,,,,,,
BC,SMB,Dynamics 365 Business Central,Country and regional,Country and regional expansion â Argentina,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Country and regional,Country and regional expansion â Argentina,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/countryregional-expansion--argentina,,,,,,,
BC,SMB,Dynamics 365 Business Central,Country and regional,Country and regional expansion â Bulgaria,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Country and regional,Country and regional expansion â Bulgaria,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/countryregional-expansion--bulgaria,,,,,,,
BC,SMB,Dynamics 365 Business Central,Country and regional,Country and regional expansion â Chile,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Country and regional,Country and regional expansion â Chile,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/countryregional-expansion--chile,,,,,,,
BC,SMB,Dynamics 365 Business Central,Country and regional,Country and regional expansion â Myanmar,,Yello,1,#F1B434,#F4C35D,#F7D285,#F9E1AE,#F9E1AE,#F9E1AE,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Business Central,SMB,Dynamics 365 Business Central,Country and regional,Country and regional expansion â Myanmar,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/planned-features,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/smb/dynamics365-business-central/countryregional-expansion--myanmar,,,,,,,
